Country,Sector,Year,EducationLevel,Avg_PreAI,Avg_PostAI,Avg_Automation_Impact,Avg_AI_Role_Jobs,Avg_ReskillingPrograms,Avg_EconomicImpact,Avg_SectorGrowth
India,Education,2014,Bachelor,6.266666667,2.583333333,0.170833333,3400.416667,449.4166667,0.15,3.914166667
India,Education,2014,Master,4.6025,7.224166667,0.345833333,2085.583333,699.3333333,0.184166667,1.5675
India,Education,2014,PhD,8.705555556,7.902222222,0.448888889,1723.888889,519.8888889,0.243333333,1.394444444
India,Education,2014,High School,7.092857143,4.221428571,0.145714286,2570.0,278.5714286,0.124285714,2.681428571
India,Education,2015,High School,8.588823529,1.585294118,0.392352941,4337.235294,491.0588235,0.291764706,1.740588235
India,Education,2015,PhD,6.6,4.562666667,0.396,1357.066667,486.2,0.126,2.978666667
India,Education,2015,Bachelor,7.570909091,4.736363636,0.368181818,3290.636364,418.8181818,0.213636364,2.11
India,Education,2015,Master,9.264615385,5.17,0.252307692,3194.538462,534.0,0.241538462,3.292307692
India,Education,2015,Unknown,6.789583333,6.611041667,0.327083333,1913.979167,588.2916667,0.223541667,2.878541667
India,Education,2016,PhD,5.085,3.111666667,0.373333333,2317.5,616.25,0.08,3.699166667
India,Education,2016,Bachelor,7.965,11.73,0.24,5864.5,722.5,0.06,3.05
India,Education,2016,Master,10.616,8.498,0.112,1211.6,1207.0,0.416,2.282
India,Education,2016,Unknown,4.161111111,5.802444444,0.271777778,2170.133333,695.2222222,0.278,1.882888889
India,Education,2016,High School,5.186666667,8.219166667,0.191666667,1901.0,738.5833333,0.325833333,1.416666667
India,Education,2017,Master,5.6375,3.395,0.1775,1706.0,413.875,0.25,4.765
India,Education,2017,PhD,7.575833333,5.6975,0.1025,3893.083333,602.4166667,0.141666667,1.376666667
India,Education,2017,High School,9.523333333,7.376666667,0.397777778,2429.111111,531.3333333,0.211111111,4.042222222
India,Education,2017,Unknown,6.284883721,8.224418605,0.399534884,2891.627907,768.5581395,0.283023256,2.837209302
India,Education,2017,Bachelor,6.645333333,6.846666667,0.25,3527.0,983.0,0.224,1.928
India,Education,2018,High School,4.331666667,3.858333333,0.38,2551.0,880.3333333,0.228333333,2.068333333
India,Education,2018,Unknown,6.602105263,4.356578947,0.195789474,2122.368421,849.2894737,0.38,3.383421053
India,Education,2018,Bachelor,3.0725,3.92875,0.27,2244.875,584.75,0.265,0.80875
India,Education,2018,Master,5.221538462,8.297692308,0.246923077,2659.846154,441.0,0.129230769,2.443076923
India,Education,2018,PhD,7.205454545,5.599090909,0.141818182,1874.909091,0.0,0.09,1.613636364
India,Education,2019,PhD,6.532777778,9.506111111,0.358888889,2247.666667,661.6111111,0.237777778,2.786111111
India,Education,2019,Bachelor,5.475555556,5.257777778,0.204444444,2888.666667,730.4444444,0.225555556,1.397777778
India,Education,2019,Master,5.625555556,3.045555556,0.275555556,3440.111111,656.4444444,0.352222222,1.843333333
India,Education,2019,Unknown,5.946938776,5.432857143,0.379387755,3281.244898,588.0,0.275918367,2.290408163
India,Education,2019,High School,8.364615385,8.382307692,0.078461538,1406.769231,499.0,0.151538462,3.728461538
India,Education,2020,PhD,4.795294118,5.224705882,0.16,3090.588235,678.2941176,0.205882353,3.034705882
India,Education,2020,Bachelor,7.393636364,6.598181818,0.197272727,2470.909091,953.0,0.407272727,2.237272727
India,Education,2020,High School,6.8325,7.4825,0.32,2126.0,630.125,0.33625,1.48125
India,Education,2020,Master,4.8225,5.5,0.3425,2936.0,1210.25,0.42,4.11
India,Education,2020,Unknown,4.639230769,5.850961538,0.316730769,2649.019231,680.2307692,0.202115385,2.350769231
India,Education,2021,Unknown,5.248913043,8.389565217,0.248478261,2457.347826,564.2608696,0.32173913,2.452826087
India,Education,2021,High School,2.896666667,6.6925,0.235,4637.333333,765.75,0.150833333,2.26
India,Education,2021,Master,8.44,7.019090909,0.321818182,2385.818182,487.2727273,0.266363636,2.900909091
India,Education,2021,Bachelor,6.227333333,7.372,0.386,3311.066667,613.6666667,0.213333333,2.46
India,Education,2021,PhD,8.821538462,5.590769231,0.286923077,2354.384615,724.7692308,0.146153846,0.174615385
India,Education,2022,Bachelor,4.1225,3.729375,0.273125,2238.4375,632.8125,0.195,2.43125
India,Education,2022,PhD,7.81,8.596666667,0.390833333,2455.583333,822.1666667,0.359166667,0.934166667
India,Education,2022,Unknown,5.710540541,6.340810811,0.31,3478.702703,856.6756757,0.308648649,3.280810811
India,Education,2022,High School,12.37,4.62875,0.51,2917.875,763.125,0.38875,3.38
India,Education,2022,Master,8.412307692,9.242307692,0.33,4378.384615,788.6153846,0.219230769,3.130769231
India,Education,2023,Unknown,6.268,6.38075,0.2745,2552.45,768.675,0.32175,3.04775
India,Education,2023,Master,8.19,5.817142857,0.162857143,1027.285714,581.7142857,0.371428571,1.625714286
India,Education,2023,Bachelor,7.4325,7.693333333,0.246666667,1772.083333,654.8333333,0.2675,3.065833333
India,Education,2023,High School,11.105,7.941666667,0.37,3023.333333,835.5,0.153333333,1.986666667
India,Education,2023,PhD,7.381538462,7.338461538,0.102307692,2769.0,497.4615385,0.302307692,3.279230769
India,Education,2024,Master,6.2425,8.79625,0.1475,1897.125,424.0,0.07625,0.91
India,Education,2024,PhD,4.954285714,6.744285714,0.350714286,2628.071429,725.9285714,0.240714286,3.348571429
India,Education,2024,Unknown,6.787333333,8.468666667,0.254444444,2504.244444,674.4666667,0.34,2.783555556
India,Education,2024,High School,11.20222222,5.71,0.352222222,3665.222222,830.8888889,0.211111111,1.603333333
India,Education,2024,Bachelor,8.181666667,6.15,0.178333333,3160.166667,552.5,0.336666667,2.785
India,Education,2025,PhD,5.850714286,5.515714286,0.323571429,3723.785714,480.8571429,0.324285714,2.119285714
India,Education,2025,Master,4.766666667,5.2125,0.169166667,2681.416667,650.9166667,0.1875,3.2725
India,Education,2025,Unknown,6.62825,8.26125,0.28725,3504.575,735.425,0.212,1.762
India,Education,2025,High School,5.607777778,6.707777778,0.166666667,1703.222222,756.8888889,0.453333333,3.553333333
India,Education,2025,Bachelor,6.526,3.546,0.0,1295.0,704.4,0.0,3.202
India,Finance,2010,Unknown,6.8315,6.0255,0.21325,1156.075,724.9,0.238,1.48925
India,Finance,2010,Bachelor,7.1925,8.5375,0.101666667,587.3333333,694.0833333,0.291666667,3.215833333
India,Finance,2010,PhD,7.662727273,9.296363636,0.190909091,4026.909091,446.3636364,0.399090909,2.497272727
India,Finance,2010,High School,7.513125,3.91,0.245625,3903.75,877.6875,0.32375,3.868125
India,Finance,2010,Master,10.021875,4.851875,0.42625,2478.6875,725.625,0.110625,2.809375
India,Finance,2011,PhD,9.906666667,5.698333333,0.191666667,2997.666667,281.1666667,0.301666667,2.256666667
India,Finance,2011,Master,3.455555556,1.2,0.062222222,2235.888889,610.6666667,0.102222222,2.873333333
India,Finance,2011,High School,3.820909091,4.84,0.298181818,4979.727273,523.5454545,0.240909091,2.957272727
India,Finance,2011,Bachelor,7.432941176,6.067058824,0.264705882,2545.647059,655.8823529,0.139411765,3.812941176
India,Finance,2011,Unknown,7.207619048,4.806904762,0.255,2758.142857,692.5238095,0.230238095,1.885714286
India,Finance,2012,High School,5.588571429,4.657142857,0.222857143,3267.571429,922.0,0.248571429,3.517142857
India,Finance,2012,PhD,9.604166667,4.718333333,0.089166667,2302.916667,787.6666667,0.101666667,1.381666667
India,Finance,2012,Master,6.4175,4.664166667,0.346666667,2370.0,633.25,0.254166667,4.330833333
India,Finance,2012,Unknown,5.786129032,4.311935484,0.16,2461.16129,441.6129032,0.146129032,2.321612903
India,Finance,2012,Bachelor,5.796,6.674,0.286,2870.8,103.8,0.456,0.0
India,Finance,2013,Master,4.66,6.762857143,0.338571429,2296.142857,351.0,0.407142857,5.024285714
India,Finance,2013,PhD,6.167222222,8.116666667,0.265,1713.666667,872.1666667,0.236111111,3.567777778
India,Finance,2013,Unknown,5.428809524,6.763809524,0.3,2583.261905,624.6190476,0.346190476,2.49547619
India,Finance,2013,Bachelor,5.58375,11.7875,0.18,3357.0,561.375,0.2325,4.04875
India,Finance,2013,High School,6.665833333,3.751666667,0.216666667,4651.75,415.6666667,0.1975,1.3
India,Finance,2014,Unknown,5.915531915,6.421489362,0.194468085,3592.404255,660.8723404,0.280638298,2.076595745
India,Finance,2014,High School,4.69,4.822727273,0.275454545,2449.636364,491.5454545,0.177272727,2.87
India,Finance,2014,Bachelor,10.05933333,8.878,0.366,1121.2,660.4666667,0.264,2.508
India,Finance,2014,PhD,6.583,5.633,0.31,3186.3,583.2,0.167,1.486
India,Finance,2014,Master,4.816,3.275,0.308,2462.4,557.5,0.232,3.172
India,Finance,2015,High School,7.745,4.05875,0.29,1692.375,814.75,0.11,1.33
India,Finance,2015,Master,10.528,2.614,0.309,3795.1,284.1,0.276,0.893
India,Finance,2015,Unknown,6.413414634,6.888780488,0.24195122,3029.146341,599.3658537,0.243170732,3.164390244
India,Finance,2015,PhD,6.602,4.658,0.302,1925.666667,491.7333333,0.296,2.458
India,Finance,2015,Bachelor,5.95,7.797058824,0.111764706,2372.882353,444.7647059,0.166470588,2.275882353
India,Finance,2016,PhD,4.011666667,3.371111111,0.238888889,2545.888889,872.6666667,0.194444444,1.507777778
India,Finance,2016,Bachelor,11.44727273,5.934545455,0.127272727,3399.909091,440.1818182,0.272727273,3.006363636
India,Finance,2016,Unknown,4.356326531,5.666326531,0.329183673,3189.55102,690.9183673,0.20755102,2.781428571
India,Finance,2016,Master,4.085,8.2125,0.264166667,4842.833333,709.9166667,0.153333333,2.756666667
India,Finance,2016,High School,8.048888889,7.026666667,0.356111111,2965.444444,475.3333333,0.312222222,3.249444444
India,Finance,2017,High School,6.835625,4.510625,0.360625,1817.625,633.8125,0.336875,3.183125
India,Finance,2017,Unknown,6.873846154,4.339230769,0.411282051,3173.435897,515.9230769,0.289487179,3.77974359
India,Finance,2017,Master,5.934285714,8.445714286,0.225714286,2593.142857,172.1428571,0.102857143,0.0
India,Finance,2017,PhD,7.936,4.636,0.134,3022.3,358.2,0.26,1.773
India,Finance,2017,Bachelor,9.6,2.04,0.068,3896.8,610.9,0.134,1.116
India,Finance,2018,PhD,4.980909091,2.082727273,0.494545455,1886.181818,563.5454545,0.426363636,1.286363636
India,Finance,2018,High School,10.11875,7.3575,0.50875,4170.75,720.875,0.30375,2.0975
India,Finance,2018,Master,8.300714286,6.417142857,0.283571429,2961.785714,630.5714286,0.24,1.975714286
India,Finance,2018,Bachelor,2.440454545,5.761818182,0.155909091,3302.409091,571.5,0.285454545,1.901818182
India,Finance,2018,Unknown,6.973617021,6.007021277,0.243404255,2356.617021,669.2765957,0.270851064,2.70893617
India,Finance,2019,Bachelor,8.502,2.598,0.273,2514.6,572.7,0.261,2.769
India,Finance,2019,PhD,9.432857143,5.197142857,0.213571429,4652.5,705.9285714,0.065,4.487142857
India,Finance,2019,High School,5.862222222,6.88,0.378888889,2545.777778,421.3333333,0.178888889,4.538888889
India,Finance,2019,Unknown,6.039268293,3.878780488,0.290731707,1985.439024,653.2439024,0.179756098,3.06
India,Finance,2019,Master,8.786428571,5.032142857,0.313571429,1681.785714,529.7857143,0.335714286,1.657142857
India,Finance,2020,PhD,3.491538462,6.4,0.378461538,872.4615385,336.0769231,0.120769231,2.537692308
India,Finance,2020,Bachelor,5.485,2.31,0.386428571,2167.714286,601.6428571,0.171428571,2.494285714
India,Finance,2020,High School,5.1025,8.02875,0.33375,3829.375,223.25,0.26375,2.07125
India,Finance,2020,Master,4.206666667,10.62,0.401666667,2285.333333,383.0,0.528333333,5.231666667
India,Finance,2020,Unknown,5.387142857,5.28952381,0.295952381,2583.333333,630.9285714,0.16952381,2.40047619
India,Finance,2021,Unknown,7.633589744,6.171282051,0.298717949,2632.897436,628.3846154,0.240512821,3.09025641
India,Finance,2021,Master,4.49,8.15,0.383333333,3059.777778,783.4444444,0.084444444,1.771111111
India,Finance,2021,PhD,8.62,5.924,0.17,4487.0,899.6,0.234,2.222
India,Finance,2021,Bachelor,2.455384615,5.238461538,0.396153846,1994.307692,727.9230769,0.200769231,2.918461538
India,Finance,2021,High School,3.404285714,2.695714286,0.241428571,1355.0,499.0,0.08,3.91
India,Finance,2022,High School,6.291428571,7.83,0.131428571,3147.571429,844.7142857,0.307142857,0.228571429
India,Finance,2022,PhD,6.554444444,6.167777778,0.163333333,4092.111111,833.0,0.142222222,3.058888889
India,Finance,2022,Master,8.17375,9.195,0.19375,3291.5,467.625,0.0,2.1325
India,Finance,2022,Bachelor,3.023846154,3.773076923,0.400769231,2604.461538,891.6153846,0.161538462,2.198461538
India,Finance,2022,Unknown,5.11255814,6.748372093,0.313255814,2282.186047,590.5116279,0.239767442,3.506511628
India,Finance,2023,Master,5.383333333,7.354444444,0.33,2583.888889,658.7777778,0.197777778,2.594444444
India,Finance,2023,Unknown,5.215217391,5.54826087,0.247826087,2269.043478,890.4565217,0.312826087,1.986956522
India,Finance,2023,Bachelor,5.215,11.194,0.368,2267.7,782.2,0.195,1.055
India,Finance,2023,High School,5.222222222,7.355,0.315555556,1708.5,479.5555556,0.247222222,1.378333333
India,Finance,2023,PhD,3.07375,5.900625,0.1225,2814.5625,386.3125,0.205,2.89375
India,Finance,2024,PhD,4.718333333,9.585555556,0.313888889,1457.777778,573.1111111,0.263888889,2.702222222
India,Finance,2024,Bachelor,11.13333333,3.33,0.473333333,3895.666667,1122.5,0.39,3.44
India,Finance,2024,High School,9.192222222,1.578888889,0.168888889,2824.333333,246.1111111,0.378888889,2.271111111
India,Finance,2024,Unknown,7.73425,7.73,0.25975,1743.175,548.225,0.356,2.7665
India,Finance,2024,Master,4.191538462,7.153846154,0.339230769,2172.461538,843.6153846,0.387692308,1.572307692
India,Finance,2025,High School,4.641111111,8.141111111,0.176666667,999.0,824.7777778,0.262222222,3.518888889
India,Finance,2025,Master,5.022,8.932,0.046,3597.6,832.5,0.256,1.425
India,Finance,2025,PhD,7.775555556,6.5,0.258888889,2372.333333,414.6666667,0.171111111,5.704444444
India,Finance,2025,Bachelor,5.713333333,5.487777778,0.148888889,1664.666667,432.3333333,0.217777778,3.611111111
India,Finance,2025,Unknown,7.858421053,6.291052632,0.262368421,4120.710526,705.6315789,0.308421053,2.777368421
India,Healthcare,2010,High School,7.2,7.516363636,0.262727273,1656.090909,570.7272727,0.07,1.385454545
India,Healthcare,2010,PhD,5.142857143,6.085714286,0.207857143,3433.428571,477.1428571,0.412857143,1.609285714
India,Healthcare,2010,Master,7.726363636,4.852727273,0.235454545,2909.727273,408.7272727,0.319090909,1.994545455
India,Healthcare,2010,Bachelor,6.15,7.365,0.155,4976.5,136.0,0.1475,2.155
India,Healthcare,2010,Unknown,6.836216216,5.847027027,0.318108108,2081.702703,454.3243243,0.168648649,3.423243243
India,Healthcare,2011,Master,8.112,5.046,0.146,5499.0,1257.6,0.172,3.24
India,Healthcare,2011,High School,7.334285714,3.827142857,0.112857143,3878.642857,239.2142857,0.328571429,0.992857143
India,Healthcare,2011,Unknown,7.156444444,6.365111111,0.243555556,2472.888889,639.9111111,0.190888889,2.388888889
India,Healthcare,2011,PhD,4.14625,6.635,0.25875,2426.5,589.75,0.1,2.44375
India,Healthcare,2011,Bachelor,8.034444444,4.964444444,0.162222222,3729.888889,619.7777778,0.116666667,3.224444444
India,Healthcare,2012,Bachelor,8.552307692,8.961538462,0.243846154,2843.076923,783.7692308,0.12,3.499230769
India,Healthcare,2012,High School,7.456,4.54,0.594,640.8,1079.4,0.462,3.246
India,Healthcare,2012,Unknown,8.67775,5.3915,0.247,2269.925,604.375,0.234,2.7775
India,Healthcare,2012,PhD,3.553,6.13,0.198,5055.1,607.8,0.231,2.123
India,Healthcare,2012,Master,3.829,5.25,0.403,2725.8,749.3,0.122,2.565
India,Healthcare,2013,PhD,7.746666667,7.810833333,0.27,2167.166667,750.5833333,0.1925,2.771666667
India,Healthcare,2013,Master,5.738333333,4.665833333,0.236666667,3340.166667,208.5,0.178333333,1.18
India,Healthcare,2013,Bachelor,5.945,10.51166667,0.263333333,2603.666667,612.9166667,0.155833333,1.625833333
India,Healthcare,2013,Unknown,5.804210526,5.570263158,0.238421053,2534.868421,616.1842105,0.208421053,1.656052632
India,Healthcare,2013,High School,8.038888889,6.843333333,0.453333333,4098.555556,413.6666667,0.241111111,2.314444444
India,Healthcare,2014,Unknown,6.440930233,5.734651163,0.284651163,2610.697674,727.0232558,0.128604651,2.615813953
India,Healthcare,2014,Master,6.222307692,7.744615385,0.221538462,3878.384615,721.0,0.147692308,2.504615385
India,Healthcare,2014,Bachelor,6.428461538,6.61,0.279230769,2665.846154,941.8461538,0.177692308,3.713076923
India,Healthcare,2014,High School,7.218888889,5.306666667,0.425555556,3220.333333,466.6666667,0.262222222,0.417777778
India,Healthcare,2014,PhD,6.56,9.002307692,0.286153846,1975.230769,505.7692308,0.269230769,2.921538462
India,Healthcare,2015,Bachelor,5.66,6.015454545,0.285454545,3303.818182,872.4545455,0.311818182,2.56
India,Healthcare,2015,Unknown,5.800384615,5.721538462,0.273076923,1633.384615,773.2884615,0.2675,2.13
India,Healthcare,2015,High School,7.841818182,5.041818182,0.460909091,2513.909091,345.1818182,0.262727273,3.667272727
India,Healthcare,2015,Master,5.871428571,3.931428571,0.257142857,4209.428571,868.7142857,0.307142857,1.085714286
India,Healthcare,2015,PhD,8.493076923,6.949230769,0.3,3356.230769,139.3076923,0.325384615,2.813846154
India,Healthcare,2016,PhD,5.428333333,3.675,0.166666667,1226.333333,368.0,0.045,1.173333333
India,Healthcare,2016,Bachelor,6.43,6.902142857,0.24,3954.071429,677.9285714,0.118571429,0.0
India,Healthcare,2016,Master,3.43,6.4375,0.2975,2227.75,725.75,0.4225,0.6325
India,Healthcare,2016,Unknown,6.73,6.136,0.266571429,3308.171429,430.6,0.325142857,2.752
India,Healthcare,2016,High School,3.848,3.896,0.158,2214.4,1251.1,0.364,3.372
India,Healthcare,2017,Master,8.0925,3.36375,0.26375,2957.625,722.625,0.22875,4.90875
India,Healthcare,2017,Bachelor,3.0625,4.8325,0.235833333,3659.666667,419.5833333,0.2175,3.1525
India,Healthcare,2017,Unknown,7.9102,7.0246,0.2858,3973.58,960.9,0.232,1.704
India,Healthcare,2017,High School,4.293333333,7.495,0.295,3989.666667,0.0,0.133333333,3.306666667
India,Healthcare,2017,PhD,4.536923077,7.821538462,0.434615385,3555.769231,278.4615385,0.146923077,2.673076923
India,Healthcare,2018,Bachelor,5.38125,5.97875,0.25625,6547.125,919.75,0.15375,1.68375
India,Healthcare,2018,High School,6.417777778,2.56,0.242222222,2418.0,589.5555556,0.16,1.47
India,Healthcare,2018,Master,6.653846154,6.051538462,0.39,2552.461538,615.6153846,0.177692308,2.776153846
India,Healthcare,2018,PhD,7.314444444,2.961111111,0.117777778,2872.0,469.4444444,0.264444444,3.546666667
India,Healthcare,2018,Unknown,5.64825,6.88525,0.15675,2603.475,675.45,0.27525,2.46475
India,Healthcare,2019,PhD,5.738,7.627,0.228,2697.1,1099.5,0.12,3.36
India,Healthcare,2019,High School,5.957142857,4.022857143,0.347142857,2955.714286,308.2857143,0.282857143,0.0
India,Healthcare,2019,Unknown,6.661463415,6.404390244,0.275121951,3033.902439,663.7317073,0.27195122,3.578780488
India,Healthcare,2019,Master,7.114285714,9.62,0.175714286,5235.142857,409.1428571,0.297142857,2.458571429
India,Healthcare,2019,Bachelor,7.8125,5.348125,0.250625,3654.875,814.8125,0.218125,1.089375
India,Healthcare,2020,Master,3.628888889,3.631111111,0.058888889,3676.111111,167.0,0.245555556,1.377777778
India,Healthcare,2020,Unknown,6.546382979,6.698510638,0.260638298,2660.106383,547.2978723,0.265744681,3.546808511
India,Healthcare,2020,Bachelor,7.002857143,6.075714286,0.184285714,691.8571429,501.5714286,0.141428571,1.675714286
India,Healthcare,2020,High School,7.66,3.88875,0.2375,1588.5,711.625,0.37375,1.88125
India,Healthcare,2020,PhD,7.275454545,7.876363636,0.229090909,1895.636364,858.9090909,0.482727273,3.204545455
India,Healthcare,2021,Master,9.306666667,3.783333333,0.274166667,3791.666667,459.75,0.09,1.8525
India,Healthcare,2021,High School,6.62,2.721818182,0.320909091,3794.090909,710.0,0.152727273,1.6
India,Healthcare,2021,Unknown,6.043611111,2.836388889,0.317777778,2166.0,549.3611111,0.3,2.623333333
India,Healthcare,2021,Bachelor,8.260909091,5.327272727,0.113636364,1122.454545,913.7272727,0.297272727,2.6
India,Healthcare,2021,PhD,4.028333333,11.64,0.15,1976.166667,811.3333333,0.11,2.79
India,Healthcare,2022,Unknown,8.233181818,8.205909091,0.2475,3707.613636,603.2045455,0.274545455,2.082954545
India,Healthcare,2022,High School,7.88,7.00875,0.26625,4436.875,609.5,0.19,4.34375
India,Healthcare,2022,PhD,6.68125,6.6225,0.12625,2790.0,408.875,0.175,3.535
India,Healthcare,2022,Bachelor,4.180769231,5.463076923,0.277692308,4237.923077,675.3076923,0.356153846,2.187692308
India,Healthcare,2022,Master,9.346,8.2,0.34,2327.0,770.4,0.202,2.484
India,Healthcare,2023,High School,6.874,6.919,0.34,1646.2,381.0,0.251,2.966
India,Healthcare,2023,Master,7.7375,3.918333333,0.2375,1557.666667,852.0833333,0.1225,1.356666667
India,Healthcare,2023,Unknown,6.452745098,6.099411765,0.27372549,3405.137255,552.8039216,0.252745098,3.605882353
India,Healthcare,2023,PhD,3.986111111,5.374444444,0.176111111,2725.888889,927.3333333,0.234444444,1.802222222
India,Healthcare,2023,Bachelor,4.721428571,5.818571429,0.152857143,2830.285714,945.8571429,0.158571429,0.358571429
India,Healthcare,2024,Bachelor,8.099333333,6.724666667,0.238666667,3043.866667,918.1333333,0.284,1.512666667
India,Healthcare,2024,Unknown,5.579714286,6.517714286,0.218857143,2463.771429,608.0571429,0.305142857,2.375142857
India,Healthcare,2024,High School,6.233125,5.665,0.2525,2345.4375,432.5625,0.238125,3.23875
India,Healthcare,2024,PhD,7.6,3.212,0.238,3417.0,382.6,0.196,4.07
India,Healthcare,2024,Master,10.505,5.9525,0.25125,4300.375,682.125,0.1725,1.9225
India,Healthcare,2025,Bachelor,5.825714286,7.87,0.148571429,2015.285714,808.2857143,0.501428571,3.155714286
India,Healthcare,2025,Unknown,5.013902439,5.580487805,0.196341463,2521.682927,821.5609756,0.250487805,2.279512195
India,Healthcare,2025,Master,8.779090909,5.479090909,0.187272727,2290.181818,710.0909091,0.265454545,2.939090909
India,Healthcare,2025,High School,6.954285714,7.492857143,0.323571429,3575.785714,497.2857143,0.222857143,1.501428571
India,Healthcare,2025,PhD,6.261,7.786,0.109,2112.4,501.5,0.175,1.416
India,IT,2010,PhD,5.425,6.083,0.3635,2527.95,498.85,0.218,3.911
India,IT,2010,High School,10.20888889,1.797777778,0.28,2147.333333,915.6666667,0.298888889,3.055555556
India,IT,2010,Bachelor,10.69666667,7.285,0.246666667,2554.0,1072.333333,0.188333333,1.488333333
India,IT,2010,Unknown,7.9125,5.45,0.224318182,2297.522727,656.0,0.272272727,2.070227273
India,IT,2010,Master,8.260625,8.535,0.26875,1661.9375,587.0625,0.176875,2.559375
India,IT,2011,High School,6.463076923,5.206923077,0.236923077,4431.461538,890.3076923,0.213076923,3.636153846
India,IT,2011,Bachelor,3.893333333,6.447777778,0.301111111,4428.111111,426.3333333,0.107777778,1.587777778
India,IT,2011,Master,8.326,7.494,0.22,2015.6,799.0,0.192,1.75
India,IT,2011,PhD,13.07916667,5.250833333,0.413333333,1280.5,535.0833333,0.41,1.929166667
India,IT,2011,Unknown,7.15509434,4.687358491,0.324150943,1582.415094,572.5471698,0.353207547,2.892641509
India,IT,2012,PhD,8.568181818,7.03,0.325454545,3625.363636,398.4545455,0.16,0.706363636
India,IT,2012,Master,4.213636364,6.88,0.332727273,4187.090909,494.2727273,0.404545455,1.861818182
India,IT,2012,Unknown,6.944545455,6.688181818,0.248409091,3010.227273,559.1818182,0.163181818,3.028181818
India,IT,2012,Bachelor,4.505,7.16125,0.145,2211.125,205.875,0.45,0.75
India,IT,2012,High School,6.290666667,9.128666667,0.343333333,3308.8,590.8,0.234,2.408
India,IT,2013,Master,11.02666667,5.098888889,0.075555556,962.5555556,526.7777778,0.118888889,3.495555556
India,IT,2013,PhD,2.523,6.33,0.318,3005.1,458.6,0.151,1.205
India,IT,2013,Bachelor,5.133571429,3.245,0.317857143,5302.714286,388.5714286,0.274285714,2.805714286
India,IT,2013,High School,8.458181818,7.978181818,0.363636364,2185.727273,773.6363636,0.155454545,3.930909091
India,IT,2013,Unknown,6.845714286,7.596190476,0.391428571,2651.309524,692.0238095,0.195238095,3.16452381
India,IT,2014,Unknown,6.960512821,5.34025641,0.331282051,2907.512821,566.025641,0.314102564,1.989230769
India,IT,2014,High School,9.209,3.799,0.235,3199.2,535.2,0.125,1.112
India,IT,2014,Master,3.732,3.506,0.216,4685.0,574.2,0.478,1.747
India,IT,2014,Bachelor,3.831666667,5.4325,0.356666667,1594.666667,649.3333333,0.2225,2.818333333
India,IT,2014,PhD,4.552,10.406,0.32,2065.7,677.3,0.34,2.03
India,IT,2015,Bachelor,4.678571429,2.145714286,0.175714286,2910.0,709.4285714,0.177142857,3.184285714
India,IT,2015,PhD,9.501,8.97,0.12,3808.9,573.1,0.411,2.819
India,IT,2015,Master,6.89,6.977368421,0.384210526,3697.052632,769.6842105,0.38,4.129473684
India,IT,2015,Unknown,7.5466,5.4068,0.147,2851.6,643.56,0.2894,2.6926
India,IT,2015,High School,7.618181818,6.928181818,0.321818182,2160.454545,633.0909091,0.250909091,0.229090909
India,IT,2016,Unknown,6.051136364,7.722045455,0.242045455,2286.386364,555.0681818,0.238181818,2.473636364
India,IT,2016,Bachelor,4.865333333,3.097333333,0.322666667,2737.333333,452.5333333,0.160666667,2.203333333
India,IT,2016,PhD,10.10285714,5.887142857,0.1,2084.0,380.4285714,0.401428571,1.732857143
India,IT,2016,High School,3.527142857,3.502857143,0.448571429,3013.428571,1238.714286,0.122857143,2.182857143
India,IT,2016,Master,7.202727273,8.67,0.215454545,2432.636364,815.2727273,0.137272727,3.354545455
India,IT,2017,High School,8.476153846,8.021538462,0.22,2229.230769,794.3076923,0.243076923,1.672307692
India,IT,2017,PhD,9.077142857,3.232857143,0.334285714,3636.571429,761.7142857,0.197142857,0.947142857
India,IT,2017,Bachelor,5.432727273,6.565454545,0.328181818,2488.545455,599.5454545,0.349090909,1.140909091
India,IT,2017,Unknown,6.353584906,7.464339623,0.302830189,2904.132075,589.3962264,0.269433962,2.047358491
India,IT,2017,Master,5.04,8.001,0.131,2708.5,565.9,0.31,3.431
India,IT,2018,High School,7.363636364,4.559090909,0.264545455,3248.0,461.7272727,0.408181818,1.391818182
India,IT,2018,PhD,5.16,3.788,0.223,3350.6,509.6,0.186,3.955
India,IT,2018,Bachelor,6.346,7.854666667,0.329333333,2165.133333,883.9333333,0.145333333,2.656
India,IT,2018,Master,7.156,4.26,0.252,4440.4,1241.8,0.0,4.314
India,IT,2018,Unknown,6.137631579,6.293947368,0.314473684,3572.447368,348.7631579,0.215526316,2.597105263
India,IT,2019,Bachelor,2.77,4.095454545,0.410909091,4011.272727,747.7272727,0.36,1.183636364
India,IT,2019,Unknown,5.553870968,6.429677419,0.302903226,2169.806452,821.0645161,0.283870968,2.380967742
India,IT,2019,PhD,6.14375,4.01375,0.34875,2710.125,1104.75,0.11125,2.61875
India,IT,2019,Master,8.759090909,6.09,0.367272727,2547.0,800.6363636,0.194545455,3.315454545
India,IT,2019,High School,5.67,17.84,0.29,0.0,0.0,0.87,0.0
India,IT,2020,Unknown,5.567346939,7.225102041,0.311632653,2705.081633,568.9795918,0.310612245,2.485918367
India,IT,2020,PhD,6.351875,4.96625,0.33,2270.1875,323.5625,0.338125,1.755
India,IT,2020,High School,2.409090909,3.961818182,0.205454545,2629.909091,720.1818182,0.263636364,4.586363636
