ID,Country,Sector,Year,Revenue,growth rate,AI_Adoption_Rate,Automation_Level,Sector_Impact_Score,tech investment,Sector_Growth_Decline,Date,Last_Updated
c7d10543-f710-43f4-9318-b327e8f27332,India,Healthcare,2012,734020.12,8.14,High,High,4,258810.33,Decline,2023-02-01,2025-08-04 21:01:00
98051295-a631-40a0-90a2-468d2fb6901b,Ireland,Retail,2022,281923.32,-0.44,High,Low,4,82486.09,Growth,2020-08-06,2025-08-04 21:01:00
ffdd4007-f0d1-4665-b575-0406c2a18df5,Germany,Healthcare,2021,351347.53,-4.8,Low,Medium,4,448655.14,Growth,2024-04-10,2025-08-04 21:01:00
19cb6249-8cde-45b8-b85c-f220b2b08051,Ireland,Manufacturing,2012,183299.79,-9.85,Low,Medium,3,271146.47,Growth,,2025-08-04 21:01:00
b18cbf16-e075-44c5-a1c8-7deec5bba39b,Ireland,IT,2010,522869.98,9.01,Low,Low,2,407439.58,Growth,,2025-08-04 21:01:00
e6e4a209-2c84-4098-8aed-d3140b3054c8,Germany,Manufacturing,2011,951939.62,5.28,Low,High,4,221502.58,Decline,,2025-08-04 21:01:00
114e308c-9066-4991-bb2f-6d60d4c96c8b,Ireland,Healthcare,2019,617880.54,-5.31,Low,Low,3,260909.07,Growth,,2025-08-04 21:01:00
e166f8be-1067-4a2e-9342-1315aa77e101,India,Finance,2017,592329.02,-4.68,Low,High,4,120977.78,Decline,,2025-08-04 21:01:00
b1633222-68b4-421a-878f-1c4ac8e81d1b,Ireland,Healthcare,2021,676752.98,6.96,Medium,High,1,405208.47,Growth,,2025-08-04 21:01:00
b6220f2c-6557-403e-96b6-8b097bf93c46,Germany,Retail,2024,880398.58,2.18,Low,Low,1,215726.6,Decline,,2025-08-04 21:01:00
6345fc2f-bc36-42e9-ab07-978c4b75a93f,Ireland,Manufacturing,2016,525336.73,4.04,Low,Medium,2,471523.29,Decline,2023-04-05,2025-08-04 21:01:00
eb08a4b3-f1f4-405a-b120-fd212a0812b3,India,Manufacturing,2015,290750.33,5.28,High,High,4,381219.86,Growth,,2025-08-04 21:01:00
9d095691-bc0b-463a-af00-22639e7e04a1,USA,Manufacturing,2020,233738.71,-1.13,High,High,4,384168.95,Growth,2023-03-05,2025-08-04 21:01:00
a798423f-8d74-4e3c-884d-fe4a68b72b7e,Canada,Retail,2023,506584.88,4.22,Low,Low,2,250058.78,Decline,2022-09-01,2025-08-04 21:01:00
4e4f121f-af7e-417c-812f-4c2ddb68d228,Germany,Manufacturing,2022,523100.57,2.85,Medium,High,1,432314.66,Decline,,2025-08-04 21:01:00
5e1d2a6d-1f7e-49b6-bd60-1fdb6014432a,India,Manufacturing,2013,124618.12,-0.83,Low,Medium,3,116652.62,Growth,2023-06-06,2025-08-04 21:01:00
d495c05f-de01-45e3-b521-9fd3ebcc9514,Ireland,Retail,2017,690027.97,-6.23,Low,Medium,5,270015.96,Growth,,2025-08-04 21:01:00
a828d3e2-999c-4f77-aa87-58cdbef9fdd5,Canada,Healthcare,2024,521466.6,6.93,Low,High,3,83093.39,Decline,2024-11-10,2025-08-04 21:01:00
bc795f7c-dfa0-49dc-8456-a993bccf42a4,Canada,IT,2014,238071.31,1.44,Low,High,3,102935.97,Growth,,2025-08-04 21:01:00
4402497a-3613-47ac-9972-48a5e9b5c984,Ireland,Manufacturing,2013,703002.26,1.49,Low,High,2,223255.79,Growth,2020-02-02,2025-08-04 21:01:00
420862bd-81d3-4b05-a9de-f33f6746e50c,USA,IT,2024,241694.8,-1.76,High,Low,1,128781.66,Decline,,2025-08-04 21:01:00
246930e5-3d47-4058-8f66-8db78975dba3,Ireland,Manufacturing,2019,156129.16,2.16,High,Low,4,177236.0,Growth,,2025-08-04 21:01:00
7216fe84-e1d8-42bf-809f-6e60a6c2983f,India,Manufacturing,2015,554244.93,3.69,Low,Low,1,335053.49,Decline,2020-02-10,2025-08-04 21:01:00
ce50d10f-3a8b-4076-a3d1-25bd2cb06a45,Canada,Retail,2022,481916.2,4.03,Low,High,3,381332.48,Decline,,2025-08-04 21:01:00
f82c2902-726d-4b7e-af1e-d604de6f050d,Ireland,Healthcare,2023,253727.92,-1.64,High,Low,2,311273.81,Growth,2023-03-10,2025-08-04 21:01:00
ed6c196f-7caf-4655-8a22-4a17501eacf8,USA,Manufacturing,2022,403601.7,4.4,Medium,High,4,103129.16,Growth,,2025-08-04 21:01:00
8a78a13a-b740-44ef-9eff-083e89a6df55,India,Manufacturing,2016,208070.08,7.94,Medium,Medium,2,316862.88,Decline,2022-09-07,2025-08-04 21:01:00
706f2a7c-f1a7-42ef-88ab-3731e362d1cd,USA,Retail,2019,477258.91,6.42,High,Low,1,224015.22,Growth,2020-02-09,2025-08-04 21:01:00
0de609c9-92d2-49c8-8574-f830ebbed4e7,Ireland,Manufacturing,2024,236027.99,-8.33,Low,Medium,4,371061.9,Decline,,2025-08-04 21:01:00
80c828a6-272a-4ca8-8ad9-d58ca1f653b2,Germany,Healthcare,2017,708467.83,2.32,Low,Medium,2,237609.08,Decline,,2025-08-04 21:01:00
51ca7329-75bc-41e2-a0a0-d06c2df249dd,Canada,Retail,2023,662175.38,-6.36,Medium,Medium,3,229538.37,Decline,,2025-08-04 21:01:00
a17507fd-c037-4846-88d7-dc75acc65a59,USA,Retail,2021,258829.63,-7.68,High,High,5,140096.91,Growth,2024-06-09,2025-08-04 21:01:00
422b1807-eeb6-456d-8088-e5dccb526838,Canada,Manufacturing,2019,330631.33,1.64,Low,Low,1,215901.44,Growth,,2025-08-04 21:01:00
0f13d7bd-50c4-4619-9c9d-795b334327d3,India,Healthcare,2011,421475.23,7.34,High,High,1,55340.82,Decline,2022-08-05,2025-08-04 21:01:00
d935b0a0-dbbb-42ef-b2cb-5fa5fee00e2b,USA,Manufacturing,2014,187795.0,-1.29,Low,High,1,423426.35,Decline,2024-12-05,2025-08-04 21:01:00
a2d80233-c4f5-4acc-abb4-f317a4495155,Ireland,Manufacturing,2013,286003.95,-5.19,High,Low,1,114273.88,Growth,2020-12-02,2025-08-04 21:01:00
deb85d61-456d-487a-aa80-fb024f362df5,Canada,Manufacturing,2011,854195.39,-2.37,Medium,High,3,195858.82,Growth,,2025-08-04 21:01:00
ed82522d-aec6-4ac6-84fc-055227734d8e,USA,Retail,2024,448968.28,-8.01,Medium,High,1,292228.46,Decline,2023-06-10,2025-08-04 21:01:00
4ce84181-621f-4e17-a15a-ecf391aab7f0,Canada,Healthcare,2023,612575.17,-9.62,Medium,Low,3,259198.32,Decline,,2025-08-04 21:01:00
595bea0b-5c41-4c4f-add0-8ee72a8a3199,Germany,Retail,2024,271890.3,4.38,Medium,High,4,120297.62,Growth,,2025-08-04 21:01:00
dc3e318b-090c-4d25-8b00-075b690c5d0f,Germany,Finance,2022,613063.19,-4.06,Low,Low,5,82752.61,Growth,2022-07-05,2025-08-04 21:01:00
d27800ff-0aed-41b4-95bb-412dc823a69a,USA,Finance,2014,991749.91,0.03,Low,High,3,230766.53,Decline,2025-02-03,2025-08-04 21:01:00
7b6ba168-800b-48df-abfb-43de736c2593,USA,Manufacturing,2013,457270.29,-4.32,High,High,1,204922.22,Growth,,2025-08-04 21:01:00
37b93a66-c0ac-4bbd-9dfa-b3be87fadd5a,Canada,Finance,2016,579363.79,-4.12,Medium,High,4,340515.42,Growth,,2025-08-04 21:01:00
8b354edd-e6c1-4051-af6e-897916cd5b48,Germany,Healthcare,2014,810013.63,5.34,High,High,4,127284.44,Growth,2021-08-01,2025-08-04 21:01:00
34e8981c-163a-409b-bd36-47f8f6daafc0,Germany,Manufacturing,2020,355127.99,-4.51,High,Low,3,384148.66,Decline,,2025-08-04 21:01:00
6ad4afda-b411-4f98-8819-75f0a1aa56cc,Germany,Finance,2011,598073.32,0.51,High,High,5,317162.79,Growth,,2025-08-04 21:01:00
f1e5318c-2a9f-4bb3-b60d-65aecba6835d,USA,Finance,2012,968428.3,7.68,Low,Low,2,457316.5,Growth,,2025-08-04 21:01:00
2e12833f-8537-4f43-b565-1c26cafa7939,USA,IT,2013,585176.8,-3.52,High,High,4,258866.55,Decline,,2025-08-04 21:01:00
f6faf92e-9db6-417a-921a-55946db028db,Germany,Finance,2019,536855.74,4.88,Low,Medium,5,294664.34,Growth,2020-01-05,2025-08-04 21:01:00
c92c465e-d0c6-4280-adb4-8aabc6170664,Germany,Finance,2014,350006.18,4.22,Low,Medium,1,220935.54,Decline,,2025-08-04 21:01:00
7daf32e3-27b0-4abe-b022-d635d497ee34,Germany,Healthcare,2017,512097.73,-0.64,High,Medium,3,475717.89,Growth,2023-06-08,2025-08-04 21:01:00
1341efd3-81be-4788-bf95-ffab82d52916,USA,IT,2020,965699.69,-8.41,Low,Medium,4,214441.69,Growth,2023-04-04,2025-08-04 21:01:00
c6566bca-6af4-4fa5-b059-99cdb4d2af65,India,Finance,2022,733957.73,0.19,Low,High,5,325056.15,Decline,2021-09-06,2025-08-04 21:01:00
b5b7a564-c19f-47cb-8489-ba5c3e17b656,India,Finance,2013,824618.33,-4.43,Medium,High,4,429887.52,Decline,,2025-08-04 21:01:00
dc0f004f-3f07-41d3-9e91-35826fd07b0e,Germany,Manufacturing,2018,617107.2,8.31,High,High,3,390685.08,Growth,2024-10-02,2025-08-04 21:01:00
d8e896e8-34d1-4fca-a405-264adabea476,USA,Finance,2023,103587.39,-8.41,Medium,Low,1,238868.75,Growth,,2025-08-04 21:01:00
c976a04c-45bb-4a84-a5d1-cd9ace8cd43a,Ireland,Finance,2021,846142.66,6.51,Low,High,5,174597.69,Decline,2022-02-06,2025-08-04 21:01:00
926b0cdb-039e-42da-a053-ba87d7d5cc5e,Germany,Retail,2020,559764.3,-6.24,Medium,Medium,3,98525.44,Growth,2021-01-01,2025-08-04 21:01:00
69d3ba8c-8518-4936-a599-99cbc40e0e8f,USA,Retail,2024,176361.76,2.9,High,Medium,2,198197.25,Growth,,2025-08-04 21:01:00
a6793ff5-a37e-4ea2-bb0d-901120f9d437,Ireland,IT,2024,249815.56,0.1,Medium,Medium,2,474214.72,Growth,,2025-08-04 21:01:00
aae566c2-f54d-4085-bf20-28854099d27e,Germany,Retail,2018,238278.23,0.03,High,Low,5,333955.59,Decline,,2025-08-04 21:01:00
82034ec5-7e9c-45b7-b6ae-3c0cef3d128a,Canada,Healthcare,2024,910559.39,0.59,Low,Low,3,312138.36,Decline,,2025-08-04 21:01:00
1d1f85ca-cca5-48f4-94d7-393ec1aa91e1,India,Manufacturing,2023,864768.0,6.46,Low,Medium,1,367170.11,Growth,2020-07-03,2025-08-04 21:01:00
8aaac26a-ae80-4507-b1be-550a1b82674b,Canada,IT,2018,332278.11,5.64,High,High,5,200578.32,Decline,2024-07-04,2025-08-04 21:01:00
df868fa0-0ddd-44c0-aec3-53203322f237,Germany,IT,2024,484600.19,0.85,High,Low,4,386885.19,Growth,,2025-08-04 21:01:00
61991043-6273-4571-9bab-847bb3ac0afc,India,Retail,2019,173280.58,3.93,High,High,1,464646.21,Decline,2024-10-05,2025-08-04 21:01:00
f62420e1-47e5-413b-9eef-9afd4c7e9002,India,Retail,2013,546689.54,-8.65,Low,High,3,260909.07,Decline,,2025-08-04 21:01:00
ae27c86f-e062-4d1e-ae0c-37f6c1a3f1d1,Canada,IT,2015,316876.21,-8.44,Low,High,3,300573.88,Decline,,2025-08-04 21:01:00
437e2ba2-a274-4794-8475-3d44e471e3c8,USA,Manufacturing,2022,278800.52,-7.99,Low,Medium,5,334101.63,Growth,2024-10-12,2025-08-04 21:01:00
588c1d5c-e194-4879-9c78-19b6175a7e1e,India,IT,2010,593397.89,-5.78,Low,High,1,449817.01,Growth,,2025-08-04 21:01:00
64f1dbdb-93fb-4a56-b0e5-0b0081c404af,India,Manufacturing,2015,965126.67,-5.2,Low,High,3,259047.88,Growth,2021-10-04,2025-08-04 21:01:00
f334ce82-cf71-48d3-b80b-3ae7ffc03ade,Ireland,IT,2014,152170.2,-0.18,High,Low,2,295617.56,Decline,,2025-08-04 21:01:00
c402fc50-9c5e-4755-8600-8f1b70951931,Canada,Manufacturing,2020,143634.57,6.6,Low,Low,4,264686.44,Growth,,2025-08-04 21:01:00
02c55c86-b2ef-4dac-93c1-7c76fa021ec0,Ireland,Healthcare,2023,251222.53,-6.9,Low,Medium,1,390935.84,Decline,,2025-08-04 21:01:00
c19133dd-2932-4d1b-80b5-bcf937f042aa,Germany,IT,2013,248864.39,-4.9,High,High,1,156185.49,Decline,2022-01-07,2025-08-04 21:01:00
72fe3a6d-bf69-409e-a4c7-6cb7c621e012,USA,Retail,2016,868599.72,1.25,Low,High,3,153975.47,Growth,,2025-08-04 21:01:00
b9983a83-1c84-409d-b7c7-dcc5c3ea4fba,Ireland,Finance,2014,165880.59,-5.24,High,Low,3,205640.54,Decline,,2025-08-04 21:01:00
48f8cadd-a246-4769-9b58-dd01aef73311,Canada,Manufacturing,2013,710470.58,-8.47,Low,Low,2,287132.95,Growth,2020-04-09,2025-08-04 21:01:00
e9f72bf4-e967-4d2a-9db3-9ca724b57092,USA,Retail,2016,409301.24,8.86,Low,Low,3,261328.3,Growth,,2025-08-04 21:01:00
23c2ab33-d9fb-4f3d-9ccf-78efbac46d6d,India,Retail,2018,512161.04,1.38,Low,Medium,3,68396.43,Growth,,2025-08-04 21:01:00
fbbbd06b-497d-456f-affa-188523e8a175,India,IT,2020,227659.31,-7.28,Medium,High,4,86286.78,Growth,,2025-08-04 21:01:00
f68de0ca-fff1-4ae9-95a9-c0ace72e92f7,Ireland,IT,2013,589954.9,1.82,Medium,High,4,128688.98,Growth,2020-08-04,2025-08-04 21:01:00
5b810286-cca8-4dc0-a003-ddd6072b2ac6,Ireland,Healthcare,2013,972010.46,0.65,Low,Low,4,259182.45,Growth,2021-01-08,2025-08-04 21:01:00
da258d9b-e4f0-43c1-a38b-aa12e5557a22,USA,Manufacturing,2016,886592.17,4.23,Medium,High,4,260909.07,Decline,,2025-08-04 21:01:00
6496ef9a-c727-4afd-997b-79455b8637b4,India,Healthcare,2015,305579.08,3.89,Low,Medium,1,145745.15,Decline,,2025-08-04 21:01:00
1e8280d6-c798-4ec5-9ffb-2a24e576cebc,Ireland,Finance,2017,980929.31,-3.03,Low,Low,5,64386.52,Decline,,2025-08-04 21:01:00
952b03cd-8726-4f67-a858-a07addf2490e,Canada,IT,2020,344096.01,-0.26,Medium,High,5,120272.18,Decline,2022-10-09,2025-08-04 21:01:00
c5d50370-7870-4a06-a3e9-7cb9d070eceb,Germany,Healthcare,2012,995330.7,-2.35,High,Medium,5,260909.07,Decline,,2025-08-04 21:01:00
5156316f-e913-4b16-bea6-257745b7478e,Germany,Finance,2012,242933.92,6.94,Low,Medium,4,86867.67,Decline,2022-05-04,2025-08-04 21:01:00
3e692809-beda-4ab3-9f48-9ee9f11a7c84,Canada,Retail,2011,761887.23,-3.57,Low,High,4,463023.72,Decline,,2025-08-04 21:01:00
7815b665-d107-48ba-8281-c860b7cc1b88,Ireland,Manufacturing,2017,741951.56,-3.47,High,Low,4,356335.85,Decline,2020-06-07,2025-08-04 21:01:00
8125d1ea-7257-496f-8e06-1677b088496e,Germany,Manufacturing,2022,629772.68,3.61,Low,High,3,104239.32,Growth,2021-09-02,2025-08-04 21:01:00
4c3fe1bd-354c-40b9-b46e-578aa59d1622,India,Healthcare,2012,374624.51,-0.99,High,Medium,3,439776.5,Growth,2022-11-02,2025-08-04 21:01:00
86352a4b-730c-486c-8137-104a9754e5c9,Ireland,Retail,2019,655181.04,-1.99,High,Low,3,345974.69,Decline,2021-02-01,2025-08-04 21:01:00
5b748ffa-6938-4a79-a049-382811e7b109,India,Healthcare,2017,591985.8,8.42,High,Medium,2,54501.41,Growth,2021-11-03,2025-08-04 21:01:00
08ff68f0-6bce-4457-8527-9869ea1ed571,Germany,Finance,2023,805645.16,-9.78,Low,Low,5,300883.95,Decline,,2025-08-04 21:01:00
905c80b1-0e0e-4e3f-9bf0-157347c7bdf8,Germany,IT,2021,797234.89,8.01,Medium,High,2,462496.7,Growth,2024-10-01,2025-08-04 21:01:00
a913dc0c-ccd9-44ec-98bb-34baae1f4162,Ireland,Healthcare,2024,275385.76,-1.38,Medium,Medium,3,298257.19,Growth,,2025-08-04 21:01:00
9b37612e-b0bf-4bb5-a491-d64f2b006bb1,USA,Retail,2021,764703.48,4.84,High,Medium,4,259924.43,Growth,2022-12-06,2025-08-04 21:01:00
595e7eaf-b0f1-4958-9ba1-5645b520823c,Germany,Retail,2013,942189.6,-4.21,High,Low,3,330199.14,Growth,2021-12-01,2025-08-04 21:01:00
e3d5b60a-1c23-4a62-9bdf-232e9f6d54d5,India,Finance,2024,916401.52,-0.2,Low,High,1,159030.85,Growth,,2025-08-04 21:01:00
2f11b0f2-3c4c-40a9-848e-8370070c2789,USA,Finance,2010,162382.73,5.47,High,High,4,196749.03,Growth,,2025-08-04 21:01:00
4b77f4af-d53d-4ccd-b7f0-72aa48a4e29b,India,Retail,2016,513983.4,-9.0,Low,Medium,4,316725.54,Decline,,2025-08-04 21:01:00
9eced439-e16c-49bf-b67e-d26485ddb1d8,India,Healthcare,2022,410124.8,4.91,Low,High,5,431473.86,Decline,2023-05-11,2025-08-04 21:01:00
a62b83ac-9283-4c1d-b210-4b98d7380b4f,India,Retail,2012,305436.82,-2.39,Low,Low,3,56510.03,Growth,2022-06-06,2025-08-04 21:01:00
104f9cd2-a834-4b6c-8133-cabd5cd4d9c5,India,Retail,2012,252218.49,-3.06,High,Low,5,457623.14,Growth,,2025-08-04 21:01:00
af37313d-8296-49fc-afec-9d8796cd3314,Canada,IT,2020,628586.49,-4.22,High,Medium,1,217506.3,Growth,2024-09-06,2025-08-04 21:01:00
ee0cf083-93b0-4aa2-9861-9b6de954045a,USA,Retail,2015,875893.86,7.38,High,Medium,1,319123.9,Growth,,2025-08-04 21:01:00
629823db-2127-4439-bdce-22bdafeeb8d0,Germany,Finance,2020,202113.78,-0.92,Low,Medium,2,177140.37,Decline,,2025-08-04 21:01:00
82506c08-1da6-4327-be1e-574a81b594a7,India,Finance,2024,172554.17,4.78,High,Medium,2,388583.53,Decline,2021-10-07,2025-08-04 21:01:00
cbd34a61-0de6-430e-a731-52bc142ec5d8,Ireland,Healthcare,2020,701887.45,7.64,Low,High,1,203634.21,Growth,,2025-08-04 21:01:00
bb00ffd8-dacc-49a1-b2f8-33a11e86a12f,Ireland,Manufacturing,2010,979052.25,-4.18,High,High,2,338534.66,Growth,,2025-08-04 21:01:00
69d29717-0995-41ef-8d29-bc3aca3f0572,Ireland,Healthcare,2014,825865.37,2.5,High,Low,1,328606.44,Decline,,2025-08-04 21:01:00
d5484e92-44d4-425e-a5ce-1c2c75c1aedf,USA,IT,2011,931006.41,0.03,High,High,3,416882.56,Decline,,2025-08-04 21:01:00
d13fdbe1-6fe0-4fc4-83a7-89f6e949c47a,Germany,IT,2011,811858.63,-0.65,High,High,1,298288.21,Decline,,2025-08-04 21:01:00
2d014bd2-5737-4cf1-8760-0eab5c4740f6,Ireland,Healthcare,2024,160750.09,3.17,Medium,Medium,1,370160.88,Growth,,2025-08-04 21:01:00
b9e0306c-63aa-4d1b-b641-8a461a984021,USA,IT,2022,175943.16,-2.76,High,Medium,4,423166.53,Growth,,2025-08-04 21:01:00
3a9f4080-4f07-4b74-a2e3-90a558a2555a,Ireland,Manufacturing,2010,344329.26,-5.8,High,High,2,102639.7,Growth,,2025-08-04 21:01:00
1519aca2-9709-4a23-9395-22485f49fc22,Ireland,Healthcare,2023,568178.18,0.94,Low,Low,5,282406.95,Growth,,2025-08-04 21:01:00
9ea78df3-183f-4875-a6e6-2513a6fe47b0,India,Finance,2011,391667.16,9.66,Low,Medium,3,303835.19,Decline,,2025-08-04 21:01:00
bea581ac-56cd-4c2a-9641-c2751a5dfc84,Canada,Manufacturing,2012,900790.41,1.31,Low,High,4,224719.96,Decline,,2025-08-04 21:01:00
bff879fe-11ec-407c-bdca-ced458e0e68e,Germany,Healthcare,2014,144048.53,7.94,Low,Medium,5,332318.84,Growth,,2025-08-04 21:01:00
69d72bb0-371e-4209-859c-64d2346ba221,India,Retail,2021,572809.36,3.21,High,High,1,279027.07,Growth,,2025-08-04 21:01:00
e9dedb23-615a-4424-9798-3fa9ca7f3a65,India,Retail,2011,389885.15,-1.77,Medium,High,1,381657.0,Growth,,2025-08-04 21:01:00
8a622998-9a5f-4051-a70c-df3d6ff22f1e,USA,Manufacturing,2023,924034.22,0.6,Low,Medium,2,408814.72,Decline,,2025-08-04 21:01:00
466c1f19-818a-471d-9cc2-3131f2f4beed,Ireland,IT,2019,741515.99,6.91,Medium,High,3,241536.84,Growth,2024-11-08,2025-08-04 21:01:00
b463755a-073b-49e3-a5ba-a26761f3244d,India,Finance,2023,342627.13,-6.75,High,Low,3,419873.73,Growth,,2025-08-04 21:01:00
dcd03e66-c7c9-495d-ae34-a8ca78a82e5e,Canada,Healthcare,2015,605785.51,-5.66,High,Medium,4,279660.3,Decline,,2025-08-04 21:01:00
ef451ec4-ded2-4f21-b3d1-b3892a588972,Canada,Retail,2022,190993.67,-5.22,Medium,High,4,294192.29,Decline,2024-12-03,2025-08-04 21:01:00
eb8544dc-bb30-4cc8-bace-d5442a62e280,India,IT,2022,488053.14,-8.82,High,Low,5,260909.07,Growth,,2025-08-04 21:01:00
172b2a0c-e12d-4bec-8e91-ddcb62376f04,Germany,Finance,2024,236667.02,5.9,High,Low,5,470388.52,Growth,,2025-08-04 21:01:00
7a3c55dd-48d7-498c-b715-9dfb000f4731,USA,Retail,2010,624072.52,-4.68,Low,Low,5,403792.56,Growth,2025-07-04,2025-08-04 21:01:00
d4dea877-d0e2-4ac6-8488-43a721915ade,Canada,IT,2019,684808.79,-2.46,High,High,1,434990.69,Growth,2020-02-11,2025-08-04 21:01:00
049219f3-6f37-459c-895d-6a4a61e8dfd9,Ireland,Finance,2016,698353.23,-3.35,High,Low,1,106265.69,Growth,,2025-08-04 21:01:00
42d389ac-197f-428d-bc22-fbd0232b4238,USA,Finance,2020,571512.4,1.0,Medium,High,3,338623.26,Decline,,2025-08-04 21:01:00
1e6ace53-c34a-4f87-8b1b-dd08b5a6df5f,India,IT,2010,704168.39,7.27,Low,High,5,259793.06,Decline,,2025-08-04 21:01:00
9cbdc6c8-b5e8-48f2-8a8b-c838525638d2,Germany,Manufacturing,2016,638163.76,9.07,High,Low,4,120236.81,Decline,,2025-08-04 21:01:00
3a181630-e973-4849-928f-eea776f6c23d,Canada,IT,2021,735293.69,8.77,High,High,4,298727.54,Growth,2022-08-09,2025-08-04 21:01:00
732aeaf3-74fb-486d-8fa5-cc9b78970088,USA,Retail,2017,436038.58,4.2,High,Low,5,98251.17,Decline,2020-08-12,2025-08-04 21:01:00
49a66fb5-73f1-4d5e-a16b-35829ce1bae3,USA,IT,2010,636940.53,-1.87,Low,High,3,59699.79,Growth,,2025-08-04 21:01:00
e85878e8-e591-461c-a07e-be362b6a0c2a,Ireland,Retail,2012,489941.01,-5.1,Low,Low,3,457970.22,Growth,,2025-08-04 21:01:00
ec45939b-549b-45f4-9ec1-479826dc3550,India,IT,2016,671040.5,-6.48,High,High,1,314197.3,Decline,,2025-08-04 21:01:00
88d74bf5-3adb-40ec-bde0-8d756512bca3,India,Retail,2016,529388.57,-4.2,Low,High,1,292363.21,Decline,,2025-08-04 21:01:00
774ed2c4-9e28-4ecf-8d38-25236844d215,Germany,IT,2015,941689.87,-6.61,Medium,Medium,5,352255.55,Growth,,2025-08-04 21:01:00
f2abbf12-dcb6-4b51-a556-6a771ed2ded6,India,Manufacturing,2015,236970.94,0.01,Medium,High,2,97723.69,Decline,2023-03-01,2025-08-04 21:01:00
1696e37e-0227-4704-8f3c-f2d40c8c0f6a,Ireland,Manufacturing,2013,563524.66,-8.68,Low,High,2,159265.02,Decline,,2025-08-04 21:01:00
19bf49b6-81d9-4e5d-bf3c-fd87c744fdf9,Ireland,Healthcare,2012,312770.73,4.82,Low,Low,4,286291.39,Growth,,2025-08-04 21:01:00
bbf4365e-d795-4397-b5bd-9287acd7dd2b,Ireland,IT,2014,637427.13,7.48,Medium,High,4,86217.35,Decline,,2025-08-04 21:01:00
99054faf-e567-4523-9dea-8b590f42ec36,USA,Finance,2012,546689.54,0.52,Low,Medium,3,65925.71,Growth,2021-11-12,2025-08-04 21:01:00
eb537850-c79d-4da7-accb-d82b455f6747,USA,Manufacturing,2013,471642.93,2.08,High,Medium,5,283898.25,Decline,2022-01-06,2025-08-04 21:01:00
45f8226d-975c-4339-b949-8477f6a869f3,Canada,Healthcare,2012,495591.09,-4.48,Low,High,1,250175.03,Growth,,2025-08-04 21:01:00
73b12fcb-49cf-4646-9084-f55cc2b4ff72,India,Retail,2021,343898.1,-2.21,High,Medium,3,478916.97,Decline,,2025-08-04 21:01:00
c1284e97-4d85-4544-911d-3e24eb046114,USA,Manufacturing,2021,912254.43,5.25,High,High,3,142436.21,Growth,2023-11-02,2025-08-04 21:01:00
824d7a70-1552-4121-b299-312b3cbc1df8,Ireland,Healthcare,2011,979224.09,5.4,Low,Medium,2,424759.66,Growth,2025-10-03,2025-08-04 21:01:00
e90c7198-b0d5-4ce1-95e0-e05a80a86a86,India,IT,2010,884102.41,-2.05,High,High,3,398672.97,Decline,2022-02-08,2025-08-04 21:01:00
95a8b7c1-7700-480d-b6c3-086143946672,Canada,Manufacturing,2022,440962.23,0.03,Low,Low,1,396497.06,Growth,,2025-08-04 21:01:00
f6b0e7b2-46b0-4c42-b6aa-c075232de9a1,India,IT,2014,800150.28,-0.26,Low,High,1,71000.21,Growth,,2025-08-04 21:01:00
a98ba92d-c498-4dd0-9584-65c8ce3a3711,Germany,Manufacturing,2012,855586.25,-0.2,Low,Medium,5,136831.46,Growth,2021-05-11,2025-08-04 21:01:00
33e17e5d-01c7-4636-9c39-bcc6e23ebd66,USA,Finance,2014,714989.23,1.58,High,High,1,243196.1,Growth,2022-10-06,2025-08-04 21:01:00
1b879652-a739-45fd-ab5b-2af02ecdd3dc,USA,Finance,2015,118350.43,-7.44,High,High,4,60694.88,Growth,,2025-08-04 21:01:00
3b49bd42-8826-43b1-98eb-15d3a1132434,Canada,IT,2017,876335.11,2.27,Low,Medium,2,152525.89,Decline,,2025-08-04 21:01:00
f84ecdb0-7540-4052-b868-c120c78e41d7,Canada,Healthcare,2024,487087.21,5.92,Low,High,3,160411.93,Decline,2021-05-03,2025-08-04 21:01:00
4062de2d-d50e-463c-9d4c-6350f05ad57d,Canada,Healthcare,2011,858447.52,7.81,High,Medium,1,407879.81,Growth,,2025-08-04 21:01:00
1adba7ab-a87b-4bd2-af6d-bbc898b2c779,USA,IT,2017,546689.54,6.53,Low,Medium,1,466619.41,Decline,2024-05-09,2025-08-04 21:01:00
bae8870a-cd94-416d-a212-b108b63d031b,Canada,Finance,2014,258394.22,8.11,Low,High,5,317650.84,Growth,,2025-08-04 21:01:00
c7bb40b8-6285-4a76-b3ee-bdba1179aba0,USA,Retail,2020,452273.17,-6.99,Low,Low,1,87374.13,Decline,2021-10-11,2025-08-04 21:01:00
978af475-940f-4d25-97d4-5b22168de77a,Ireland,Retail,2010,360504.83,7.28,High,Low,1,125353.84,Decline,,2025-08-04 21:01:00
31b68ccb-4be0-441c-9682-48fafb463308,Canada,Retail,2024,608952.55,9.18,High,High,2,377318.56,Growth,2022-01-11,2025-08-04 21:01:00
1ce6fd90-a67f-46ad-bfcf-2c94d81a25f6,India,Healthcare,2023,526005.57,6.23,Medium,Low,2,154044.99,Decline,,2025-08-04 21:01:00
b02bde93-93b9-46c4-983b-c48aafe27ce8,Canada,Finance,2024,376957.14,-3.46,Low,High,2,260909.07,Growth,,2025-08-04 21:01:00
